extraction_ID,alternative_ID,source,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,time_of_day,project,collected_by,extraction_by,extraction_date,plate_or_vial,extraction_plate,extraction_well,dna_conc_ng_uL,additional_metadata,accompanying_data
e02111,,water,2021,7,21,104,,,-152.765,58.0693,sample,,15:40,GOA_Pcod,JV,MP,,plate,3_2022,H05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e02112,59,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A1,5.155,,
e02113,59,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B1,5.875,,
e02114,423,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C1,2.241,,
e02115,423,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D1,2.605,,
e02116,299,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E1,2.473,,
e02117,299,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F1,2.18,,
e02118,224,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G1,2.393,,
e02119,224,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H1,2.303,,
e02120,413,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A2,2.327,,
e02121,413,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B2,2.665,,
e02122,213,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C2,5.449,,
e02123,,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D2,5.226,,
e02124,220,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E2,4.737,,
e02125,220,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F2,5.021,,
e02126,273,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G2,1.982,,
e02127,273,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H2,2.338,,
e02128,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A3,0.218,,
e02129,275,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B3,2.249,,
e02130,275,water,2023,3,31,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C3,2.421,,
e02131,495,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D3,3.517,,
e02132,495,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E3,3.669,,
e02133,141,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F3,3.295,,
e02134,141,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G3,1.942,,
e02135,194,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H3,0.68,,
e02136,194,water,2023,3,24,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A4,0.722,,
e02137,118,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B4,0.477,,
e02138,118,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C4,0.515,,
e02139,377,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D4,3.169,,
e02140,377,water,2023,3,27,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E4,3.27,,
e02141,491,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F4,2.525,,
e02142,491,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G4,2.973,,
e02143,62,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H4,1.928,,
e02144,62,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A5,2.025,,
e02145,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B5,0.226,,
e02146,462,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C5,2.332,,
e02147,462,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D5,2.332,,
e02148,229,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E5,0.534,,
e02149,229,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F5,1.189,,
e02150,481,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G5,2.369,,
e02151,481,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H5,2.618,,
e02152,408,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A6,3.061,,
e02153,408,water,2023,3,20,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B6,3.001,,
e02154,226,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C6,1.949,,
e02155,226,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D6,1.224,,
e02156,370,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E6,2.33,,
e02157,370,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F6,2.427,,
e02158,391,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G6,4.61,,
e02159,391,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A7,4.778,,
e02160,417,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B7,5.474,,
e02161,417,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C7,7.551,,
e02162,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D7,0.212,,
e02163,358,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E7,5.78,,
e02164,358,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F7,5.165,,
e02165,385,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G7,1.297,,
e02166,385,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H7,1.438,,
e02167,404,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A8,1.878,,
e02168,404,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B8,1.882,,
e02169,52,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C8,0.506,,
e02170,52,water,2023,3,17,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D8,0.533,,
e02171,452,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E8,0.754,,
e02172,452,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C9,31.5,,
e02173,500,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F8,31.5,,
e02174,500,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G8,0.582,,
e02175,430,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H8,0.51,,
e02176,430,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A9,1.307,,
e02177,284,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B9,0.735,,
e02178,284,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D9,1.484,,
e02179,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E9,0.215,,
e02180,178,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F9,1.305,,
e02181,178,water,2023,3,8,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G9,1.304,,
e02182,406,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H9,31.5,,
e02183,406,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A10,31.5,,
e02184,154,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B10,31.5,,
e02185,154,water,2023,3,14,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C10,31.5,,
e02186,199,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D10,7.481,,
e02187,199,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E10,9.113,,
e02188,443,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F10,9.239,,
e02189,443,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G10,9,,
e02190,35,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H10,2.571,,
e02191,35,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A11,3.062,,
e02192,420,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B11,2.311,,
e02193,420,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C11,2.922,,
e02194,181,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D11,3.761,,
e02195,181,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E11,4.222,,
e02196,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F11,0.212,,
e02197,366,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,G11,13.484,,
e02198,366,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,H11,14.071,,
e02199,89,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,A12,10.594,,
e02200,89,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,B12,12.786,,
e02201,388,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,C12,16.945,,
e02202,388,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,D12,17.812,,
e02203,368,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,E12,20.698,,
e02204,368,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,18_2023,F12,21.844,,
e02205,384,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A1,2.504,,
e02206,384,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B1,2.711,,
e02207,429,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C1,4.283,,
e02208,429,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D1,3.219,,
e02209,332,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E1,2.621,,
e02210,332,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,F1,2.661,,
e02211,300,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,G1,3.158,,
e02212,300,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,H1,3.393,,
e02213,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A2,0.28,,
e02214,241,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B2,0.51,,
e02215,241,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C2,0.548,,
e02216,133,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D2,1.946,,
e02217,133,water,2023,2,1,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E2,2.245,,
e02218,314,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,F2,5.769,,
e02219,314,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,G2,6.811,,
e02220,79,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,H2,12.923,,
e02221,79,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A3,13.908,,
e02222,94,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B3,11.216,,
e02223,94,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C3,10.983,,
e02224,10,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D3,12.142,,
e02225,10,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E3,12.423,,
e02226,340,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,F3,31.5,,
e02227,340,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,G3,31.5,,
e02228,124,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,H3,2.532,,
e02229,124,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A4,2.163,,
e02230,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B4,0.251,,
e02231,379,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C4,3.014,,
e02232,379,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D4,2.833,,
e02233,106,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E4,3.254,,
e02234,106,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,F4,3.211,,
e02235,351,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,G4,29.854,,
e02236,351,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,H4,30.307,,
e02237,313,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A5,31.5,,
e02238,313,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B5,31.5,,
e02239,395,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C5,0.769,,
e02240,395,water,2023,1,23,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D5,0.845,,
e02241,212,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E5,7.709,,
e02242,212,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,F5,7.514,,
e02243,301,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,G5,6.708,,
e02244,301,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,H5,7.831,,
e02245,72,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,A6,5.117,,
e02246,72,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,B6,5.835,,
e02247,NC,water,,,,,,,,,extraction_blank,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,C6,0.235,,
e02248,107,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,D6,0.673,,
e02249,107,water,2022,12,6,,,,,,sample,,,Gadid_aquaria,MH,KL,2023_04_13,vial,19_2023,E6,0.804,,
e02250,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,A1,,,
e02251,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,B1,,,
e02252,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,C1,,,
e02253,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,D1,,,
e02254,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,E1,,,
e02255,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,F1,,,
e02256,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,G1,,,
e02257,152,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,sample,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,H1,,,
e02258,152 C,water,2022,7,19,Aleutian Islands,,,175.5134,52.23871,field_blank,50,11:20,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,A2,,,
e02259,,water,,,,,,,,,extraction_blank,,,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,B2,,,
e02260,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,C2,,,
e02261,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,D2,,,
e02262,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,E2,,,
e02263,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,F2,,,
e02264,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,G2,,,
e02265,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,H2,,,
e02266,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,A3,,,
e02267,90,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,sample,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,B3,,,
e02268,90 C,water,2022,7,2,Aleutian Islands,,,-173.5883,51.59916,field_blank,96,18:54,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,C3,,,
e02269,,water,,,,,,,,,extraction_blank,,,BottomTrawl_AleutianIslands,,KL,2023_05_31,vial,22_2023,D3,,,
e02270,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,E3,,,
e02271,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,F3,,,
e02272,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,G3,,,
e02273,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,H3,,,
e02274,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,A4,,,
e02275,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,B4,,,
e02276,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,C4,,,
e02277,125,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,sample,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,D4,,,
e02278,125 C,water,2022,7,13,Aleutian Islands,,,179.092,51.22242,field_blank,53.6,12:15,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,E4,,,
e02279,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,F4,,,
e02280,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,G4,,,
e02281,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,H4,,,
e02282,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,A5,,,
e02283,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,B5,,,
e02284,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,C5,,,
e02285,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,D5,,,
e02286,138,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,sample,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,E5,,,
e02287,138 C,water,2022,7,16,Aleutian Islands,,,178.2822,51.55123,field_blank,90,8:41,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,F5,,,
e02288,,water,,,,,,,,,extraction_blank,,,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,G5,,,
e02289,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,H5,,,
e02290,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,A6,,,
e02291,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,B6,,,
e02292,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,C6,,,
e02293,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,D6,,,
e02294,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,E6,,,
e02295,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,F6,,,
e02296,92,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,sample,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,G6,,,
e02297,92 C,water,2022,7,3,Aleutian Islands,,,-173.525,51.57386,field_blank,85,10:38,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,A7,,,
e02298,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,B7,,,
e02299,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,C7,,,
e02300,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,D7,,,
e02301,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,E7,,,
e02302,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,F7,,,
e02303,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,G7,,,
e02304,99,water,2022,7,5,Aleutian Islands,,,-177.0133,51.54838,sample,92,16:08,BottomTrawl_AleutianIslands,,KL,2023_06_06,vial,22_2023,H7,,,
